Channel,Time Coarse (u=ns),T.o.t. coarse (u=ns),Time fine (u=ns),T.o.t. fine (u=ns),Event time (ns),Event t.o.t. (ns),Energy (u= ADC channels),Acquisition time,Date
0,679346015,10,0.5512480813339325,2.6104144902330413,679346014.4487519,7.940833591100891,318,11:51:15,2023-11-22
0,679632810,5,3.575802629812715,2.9155261668116004,679632806.4241973,5.660276463001114,313,11:51:15,2023-11-22
0,679741050,5,4.996279392796905,2.289471994770723,679741045.0037206,7.706807398026182,313,11:51:15,2023-11-22
0,679816555,5,3.2169318268035463,2.289471994770723,679816551.7830682,5.927459832032824,312,11:51:15,2023-11-22
0,679929920,5,1.4684580052876397,2.0351210729355738,679929918.531542,4.433336932352066,310,11:51:15,2023-11-22
0,680167635,5,2.9171311346247,2.289471994770723,680167632.0828688,5.627659139853977,310,11:51:15,2023-11-22
0,680191555,10,1.1463190792737374,4.158063066480685,680191553.853681,6.988256012793052,316,11:51:15,2023-11-22
0,680776885,5,2.608700092796321,1.7618023496728783,680776882.3913,5.846897743123442,311,11:51:15,2023-11-22
0,680858575,5,0.8853367222471884,3.586833135873657,680858574.1146632,2.2985035863735312,309,11:51:15,2023-11-22
0,681225450,5,3.575802629812715,3.586833135873657,681225446.4241973,4.988969493939058,312,11:51:15,2023-11-22
0,681401105,5,1.1463190792737374,3.859218059681458,681401103.853681,2.2871010195922796,310,11:51:15,2023-11-22
0,681749015,5,2.9171311346247,1.1396219863081656,681749012.0828688,6.777509148316534,315,11:51:15,2023-11-22
0,681996700,5,3.2169318268035463,4.158063066480685,681996696.7830682,4.058868760322861,311,11:51:15,2023-11-22
0,682739840,10,4.697047734660885,3.586833135873657,682739835.3029523,11.110214598787227,324,11:51:15,2023-11-22
0,682795500,10,4.393103307400945,3.859218059681458,682795495.6068966,10.533885247719486,320,11:51:15,2023-11-22
0,682824465,5,3.843686348435594,5.0,682824461.1563137,3.843686348435594,308,11:51:15,2023-11-22
0,683431650,5,4.140167675364619,4.158063066480685,683431645.8598323,4.982104608883934,311,11:51:15,2023-11-22
0,683895055,5,0.2391985666178367,3.859218059681458,683895054.7608014,1.3799805069363789,309,11:51:15,2023-11-22
0,684018345,5,1.4684580052876397,0.5426031410679164,684018343.531542,5.9258548642197235,313,11:51:15,2023-11-22
0,684947100,5,0.2391985666178367,0.229780323678236,684947099.7608014,5.009418242939601,311,11:51:15,2023-11-22
0,685125145,5,3.843686348435594,2.6104144902330413,685125141.1563137,6.233271858202553,316,11:51:15,2023-11-22
0,685525635,25,1.766748568660523,2.0351210729355738,685525633.2332515,24.73162749572495,482,11:51:15,2023-11-22
0,686189815,10,2.2965557390730877,2.9155261668116004,686189812.7034442,9.381029572261486,319,11:51:15,2023-11-22
0,686432835,10,1.766748568660523,3.859218059681458,686432833.2332515,7.907530508979065,322,11:51:15,2023-11-22
0,686888880,5,2.0417889846681803,2.6104144902330413,686888877.9582111,4.431374494435139,309,11:51:15,2023-11-22
0,687280090,5,2.9171311346247,4.158063066480685,687280087.0828688,3.759068068144015,312,11:51:15,2023-11-22
0,687409070,5,3.575802629812715,3.586833135873657,687409066.4241973,4.988969493939058,310,11:51:15,2023-11-22
0,687421065,5,3.2169318268035463,5.0,687421061.7830682,3.2169318268035463,307,11:51:15,2023-11-22
0,687780190,5,3.575802629812715,5.0,687780186.4241973,3.575802629812715,309,11:51:15,2023-11-22
0,687953180,5,4.996279392796905,5.0,687953175.0037206,4.996279392796905,308,11:51:15,2023-11-22
0,688651940,20,2.608700092796321,0.229780323678236,688651937.3913,22.378919769118088,419,11:51:15,2023-11-22
0,689348850,10,1.4684580052876397,4.717474597736704,689348848.531542,6.750983407550936,313,11:51:15,2023-11-22
0,690623480,5,2.608700092796321,2.0351210729355738,690623477.3913,5.573579019860747,313,11:51:15,2023-11-22
0,691211965,10,2.9171311346247,4.717474597736704,691211962.0828688,8.199656536887996,315,11:51:15,2023-11-22
0,691455865,5,2.9171311346247,1.7618023496728783,691455862.0828688,6.155328784951822,313,11:51:15,2023-11-22
0,691544725,25,0.5512480813339325,3.586833135873657,691544724.4487519,21.964414945460273,410,11:51:15,2023-11-22
0,691583235,5,1.4684580052876397,4.990056494867021,691583233.531542,1.4784015104206185,309,11:51:15,2023-11-22
0,691703550,5,1.766748568660523,1.1396219863081656,691703548.2332515,5.627126582352357,311,11:51:15,2023-11-22
0,692215800,15,3.575802629812715,4.404031679146508,692215796.4241973,14.171770950666208,334,11:51:15,2023-11-22
0,693278625,5,4.393103307400945,4.404031679146508,693278620.6068966,4.989071628254437,311,11:51:15,2023-11-22
0,694469780,10,1.1463190792737374,3.859218059681458,694469778.853681,7.28710101959228,315,11:51:15,2023-11-22
0,697991490,10,2.9171311346247,2.9155261668116004,697991487.0828688,10.0016049678131,326,11:51:15,2023-11-22
0,698236435,5,4.697047734660885,1.7618023496728783,698236430.3029523,7.935245384988007,320,11:51:15,2023-11-22
0,699191190,5,3.2169318268035463,2.6104144902330413,699191186.7830682,5.606517336570505,312,11:51:15,2023-11-22
0,699712745,5,2.2965557390730877,0.5426031410679164,699712742.7034442,6.753952598005172,314,11:51:15,2023-11-22
0,700215465,20,0.2391985666178367,4.990056494867021,700215464.7608014,15.249142071750816,344,11:51:15,2023-11-22
0,700261940,5,1.4684580052876397,2.9155261668116004,700261938.531542,3.5529318384760393,310,11:51:15,2023-11-22
0,700671620,5,4.697047734660885,5.0,700671615.3029523,4.697047734660885,311,11:51:15,2023-11-22
0,702002220,10,2.9171311346247,4.158063066480685,702002217.0828688,8.759068068144014,314,11:51:15,2023-11-22
0,702364550,5,4.140167675364619,5.0,702364545.8598323,4.140167675364619,307,11:51:15,2023-11-22
0,703007470,5,1.766748568660523,4.717474597736704,703007468.2332515,2.049273970923819,325,11:51:15,2023-11-22
0,703016150,10,1.4684580052876397,4.158063066480685,703016148.531542,7.3103949388069545,315,11:51:15,2023-11-22
0,704854705,10,1.1463190792737374,4.404031679146508,704854703.853681,6.74228740012723,314,11:51:15,2023-11-22
0,706426900,10,1.766748568660523,3.586833135873657,706426898.2332515,8.179915432786865,315,11:51:15,2023-11-22
0,707595470,5,2.9171311346247,2.6104144902330413,707595467.0828688,5.306716644391659,312,11:51:15,2023-11-22
0,708430300,5,1.766748568660523,4.990056494867021,708430298.2332515,1.776692073793502,310,11:51:15,2023-11-22
0,708633695,5,3.843686348435594,4.990056494867021,708633691.1563137,3.853629853568573,311,11:51:15,2023-11-22
0,708650875,10,0.2391985666178367,4.990056494867021,708650874.7608014,5.249142071750816,315,11:51:15,2023-11-22
0,708759805,10,4.140167675364619,2.0351210729355738,708759800.8598323,12.105046602429045,324,11:51:15,2023-11-22
0,708949725,10,3.2169318268035463,2.6104144902330413,708949721.7830682,10.606517336570505,320,11:51:15,2023-11-22
0,708953260,10,1.766748568660523,0.229780323678236,708953258.2332515,11.536968244982287,329,11:51:15,2023-11-22
0,709056530,10,1.766748568660523,4.717474597736704,709056528.2332515,7.049273970923819,314,11:51:15,2023-11-22
0,711015705,5,3.575802629812715,2.9155261668116004,711015701.4241973,5.660276463001114,311,11:51:15,2023-11-22
0,712741985,5,0.8853367222471884,2.289471994770723,712741984.1146632,3.5958647274764655,307,11:51:15,2023-11-22
0,713576295,5,0.8853367222471884,3.223709168159773,713576294.1146632,2.6616275540874152,310,11:51:15,2023-11-22
0,715901060,10,2.9171311346247,3.859218059681458,715901057.0828688,9.057913074943242,317,11:51:15,2023-11-22
0,716718135,5,4.393103307400945,5.0,716718130.6068966,4.393103307400945,309,11:51:15,2023-11-22
0,716958565,5,4.697047734660885,5.0,716958560.3029523,4.697047734660885,310,11:51:15,2023-11-22
0,716961390,5,2.0417889846681803,4.717474597736704,716961387.9582111,2.3243143869314764,308,11:51:15,2023-11-22
0,717965930,10,0.2391985666178367,1.7618023496728783,717965929.7608014,8.477396216944959,318,11:51:15,2023-11-22
0,717968805,5,3.843686348435594,0.5426031410679164,717968801.1563137,8.301083207367679,315,11:51:15,2023-11-22
0,718178665,10,1.1463190792737374,4.717474597736704,718178663.853681,6.428844481537034,313,11:51:15,2023-11-22
0,718697295,5,3.2169318268035463,4.717474597736704,718697291.7830682,3.4994572290668424,311,11:51:15,2023-11-22
0,718967420,10,0.8853367222471884,1.1396219863081656,718967419.1146632,9.745714735939023,320,11:51:15,2023-11-22
0,719476040,5,3.843686348435594,2.6104144902330413,719476036.1563137,6.233271858202553,314,11:51:15,2023-11-22
0,721435380,5,4.996279392796905,2.0351210729355738,721435375.0037206,7.961158319861331,317,11:51:15,2023-11-22
0,721635440,5,0.2391985666178367,2.9155261668116004,721635439.7608014,2.3236723998062363,312,11:51:15,2023-11-22
0,724367795,5,4.140167675364619,4.404031679146508,724367790.8598323,4.7361359962181115,310,11:51:15,2023-11-22
0,724374815,5,0.5512480813339325,1.4591054201222111,724374814.4487519,4.092142661211722,309,11:51:15,2023-11-22
0,725100060,5,1.4684580052876397,2.9155261668116004,725100058.531542,3.5529318384760393,310,11:51:15,2023-11-22
0,725773525,10,0.5512480813339325,2.289471994770723,725773524.4487519,8.26177608656321,315,11:51:15,2023-11-22
0,725828475,10,0.2391985666178367,2.289471994770723,725828474.7608014,7.949726571847114,325,11:51:15,2023-11-22
0,727748300,5,1.4684580052876397,0.229780323678236,727748298.531542,6.238677681609404,314,11:51:15,2023-11-22
0,727798550,5,3.843686348435594,4.990056494867021,727798546.1563137,3.853629853568573,310,11:51:15,2023-11-22
0,729043820,5,0.5512480813339325,3.859218059681458,729043819.4487519,1.6920300216524748,309,11:51:15,2023-11-22
0,729391150,5,3.2169318268035463,1.4591054201222111,729391146.7830682,6.757826406681335,313,11:51:15,2023-11-22
0,729581875,10,4.393103307400945,4.990056494867021,729581870.6068966,9.403046812533923,317,11:51:15,2023-11-22
0,729612200,5,1.4684580052876397,1.4591054201222111,729612198.531542,5.009352585165429,311,11:51:15,2023-11-22
0,729856195,10,1.1463190792737374,3.859218059681458,729856193.853681,7.28710101959228,313,11:51:15,2023-11-22
0,729957365,5,3.2169318268035463,0.5426031410679164,729957361.7830682,7.67432868573563,314,11:51:15,2023-11-22
0,730107490,5,4.140167675364619,3.859218059681458,730107485.8598323,5.280949615683161,310,11:51:15,2023-11-22
0,730659275,10,3.2169318268035463,3.223709168159773,730659271.7830682,9.993222658643774,319,11:51:15,2023-11-22
0,731021765,20,0.5512480813339325,4.717474597736704,731021764.4487519,15.833773483597229,339,11:51:15,2023-11-22
0,731323840,5,2.9171311346247,4.990056494867021,731323837.0828688,2.927074639757679,309,11:51:15,2023-11-22
0,732360240,5,2.608700092796321,3.586833135873657,732360237.3913,4.021866956922664,310,11:51:15,2023-11-22
0,733489585,5,2.2965557390730877,0.5426031410679164,733489582.7034442,6.753952598005172,312,11:51:15,2023-11-22
0,733953195,5,2.9171311346247,5.0,733953192.0828688,2.9171311346247,310,11:51:15,2023-11-22
0,734515070,5,0.5512480813339325,2.6104144902330413,734515069.4487519,2.9408335911008914,309,11:51:15,2023-11-22
0,734685615,5,4.996279392796905,3.586833135873657,734685610.0037206,6.409446256923248,315,11:51:15,2023-11-22
0,735046105,5,4.996279392796905,2.6104144902330413,735046100.0037206,7.385864902563863,315,11:51:15,2023-11-22
0,735253765,10,3.2169318268035463,3.223709168159773,735253761.7830682,9.993222658643774,320,11:51:15,2023-11-22
0,736747135,20,4.393103307400945,4.158063066480685,736747130.6068966,20.23504024092026,393,11:51:15,2023-11-22
0,737243910,15,4.697047734660885,2.0351210729355738,737243905.3029523,17.66192666172531,360,11:51:15,2023-11-22
0,737600460,5,4.140167675364619,4.717474597736704,737600455.8598323,4.422693077627915,311,11:51:15,2023-11-22
0,737658565,5,2.9171311346247,0.5426031410679164,737658562.0828688,7.374527993556784,313,11:51:15,2023-11-22
0,737787340,10,1.4684580052876397,4.717474597736704,737787338.531542,6.750983407550936,331,11:51:15,2023-11-22
0,738571970,5,3.575802629812715,0.5426031410679164,738571966.4241973,8.033199488744799,314,11:51:15,2023-11-22
0,738601240,5,1.4684580052876397,2.0351210729355738,738601238.531542,4.433336932352066,311,11:51:15,2023-11-22
0,738972755,5,3.843686348435594,2.6104144902330413,738972751.1563137,6.233271858202553,316,11:51:15,2023-11-22
0,739037300,5,2.9171311346247,4.158063066480685,739037297.0828688,3.759068068144015,312,11:51:15,2023-11-22
0,739871240,5,4.996279392796905,1.1396219863081656,739871235.0037206,8.85665740648874,318,11:51:15,2023-11-22
0,740198900,5,4.393103307400945,1.7618023496728783,740198895.6068966,7.631300957728066,314,11:51:15,2023-11-22
0,740316495,5,4.393103307400945,5.0,740316490.6068966,4.393103307400945,309,11:51:15,2023-11-22
0,741044770,5,0.5512480813339325,0.5426031410679164,741044769.4487519,5.0086449402660165,312,11:51:15,2023-11-22
0,741401695,5,4.996279392796905,5.0,741401690.0037206,4.996279392796905,309,11:51:15,2023-11-22
0,743246335,10,3.2169318268035463,2.9155261668116004,743246331.7830682,10.301405659991946,321,11:51:15,2023-11-22
0,743649120,5,4.140167675364619,5.0,743649115.8598323,4.140167675364619,310,11:51:15,2023-11-22
0,744391890,5,1.766748568660523,5.0,744391888.2332515,1.766748568660523,309,11:51:15,2023-11-22
0,744516030,10,0.8853367222471884,3.859218059681458,744516029.1146632,7.026118662565731,314,11:51:15,2023-11-22
0,745282085,5,0.8853367222471884,3.223709168159773,745282084.1146632,2.6616275540874152,308,11:51:15,2023-11-22
0,745924800,30,2.2965557390730877,4.717474597736704,745924797.7034442,27.579081141336385,542,11:51:15,2023-11-22
0,746050685,5,4.393103307400945,5.0,746050680.6068966,4.393103307400945,309,11:51:15,2023-11-22
0,747021155,5,1.4684580052876397,2.6104144902330413,747021153.531542,3.8580435150545984,309,11:51:15,2023-11-22
0,747093160,5,4.393103307400945,2.9155261668116004,747093155.6068966,6.477577140589345,313,11:51:15,2023-11-22
0,747762510,5,2.0417889846681803,4.158063066480685,747762507.9582111,2.883725918187495,309,11:51:15,2023-11-22
0,747981110,25,3.2169318268035463,1.4591054201222111,747981106.7830682,26.757826406681335,540,11:51:15,2023-11-22
0,747997420,25,1.1463190792737374,2.9155261668116004,747997418.853681,23.23079291246214,445,11:51:15,2023-11-22
0,748117665,5,2.9171311346247,4.158063066480685,748117662.0828688,3.759068068144015,310,11:51:15,2023-11-22
0,748386550,5,3.2169318268035463,5.0,748386546.7830682,3.2169318268035463,312,11:51:15,2023-11-22
0,748926855,10,1.4684580052876397,0.229780323678236,748926853.531542,11.238677681609403,322,11:51:15,2023-11-22
0,749431425,5,4.996279392796905,5.0,749431420.0037206,4.996279392796905,309,11:51:15,2023-11-22
0,749879895,5,0.8853367222471884,1.4591054201222111,749879894.1146632,4.426231302124977,311,11:51:15,2023-11-22
0,750244105,5,3.575802629812715,5.0,750244101.4241973,3.575802629812715,310,11:51:15,2023-11-22
0,750593165,5,2.9171311346247,5.0,750593162.0828688,2.9171311346247,343,11:51:15,2023-11-22
0,751443625,5,1.4684580052876397,2.9155261668116004,751443623.531542,3.5529318384760393,311,11:51:15,2023-11-22
0,752168985,5,2.9171311346247,4.717474597736704,752168982.0828688,3.1996565368879963,310,11:51:15,2023-11-22
0,752383395,10,0.5512480813339325,4.404031679146508,752383394.4487519,6.147216402187425,322,11:51:15,2023-11-22
0,752993885,5,3.2169318268035463,5.0,752993881.7830682,3.2169318268035463,309,11:51:15,2023-11-22
0,753278810,5,4.697047734660885,2.289471994770723,753278805.3029523,7.407575739890163,315,11:51:15,2023-11-22
0,753558665,5,1.766748568660523,0.5426031410679164,753558663.2332515,6.224145427592607,310,11:51:15,2023-11-22
0,754445315,5,3.575802629812715,2.9155261668116004,754445311.4241973,5.660276463001114,313,11:51:15,2023-11-22
0,755145595,5,4.140167675364619,5.0,755145590.8598323,4.140167675364619,308,11:51:15,2023-11-22
0,755555705,10,0.8853367222471884,2.9155261668116004,755555704.1146632,7.969810555435588,315,11:51:15,2023-11-22
0,755596440,5,4.393103307400945,2.9155261668116004,755596435.6068966,6.477577140589345,314,11:51:15,2023-11-22
0,756040040,5,3.575802629812715,3.586833135873657,756040036.4241973,4.988969493939058,312,11:51:15,2023-11-22
0,757086460,5,4.697047734660885,5.0,757086455.3029523,4.697047734660885,309,11:51:15,2023-11-22
0,757421680,5,4.140167675364619,4.717474597736704,757421675.8598323,4.422693077627915,312,11:51:15,2023-11-22
0,757842565,5,2.608700092796321,2.6104144902330413,757842562.3913,4.99828560256328,309,11:51:15,2023-11-22
0,758603805,5,0.5512480813339325,1.1396219863081656,758603804.4487519,4.411626095025767,315,11:51:15,2023-11-22
0,758819655,10,2.9171311346247,3.586833135873657,758819652.0828688,9.330297998751043,318,11:51:15,2023-11-22
0,759093515,10,3.843686348435594,3.859218059681458,759093511.1563137,9.984468288754137,319,11:51:15,2023-11-22
0,759132280,5,4.140167675364619,1.1396219863081656,759132275.8598323,8.000545689056453,319,11:51:15,2023-11-22
0,759195290,10,0.8853367222471884,3.586833135873657,759195289.1146632,7.298503586373531,315,11:51:15,2023-11-22
0,759364045,10,2.0417889846681803,3.586833135873657,759364042.9582111,8.454955848794523,316,11:51:15,2023-11-22
0,759521400,5,1.4684580052876397,2.0351210729355738,759521398.531542,4.433336932352066,311,11:51:15,2023-11-22
0,759746025,5,1.4684580052876397,3.223709168159773,759746023.531542,3.2447488371278665,308,11:51:15,2023-11-22
0,760163485,5,2.9171311346247,1.1396219863081656,760163482.0828688,6.777509148316534,312,11:51:15,2023-11-22
0,760546605,5,1.1463190792737374,2.0351210729355738,760546603.853681,4.111198006338164,309,11:51:15,2023-11-22
0,760591780,5,4.697047734660885,3.223709168159773,760591775.3029523,6.473338566501113,312,11:51:15,2023-11-22
0,760757050,5,1.766748568660523,1.7618023496728783,760757048.2332515,5.004946218987644,311,11:51:15,2023-11-22
0,761032940,15,2.0417889846681803,4.717474597736704,761032937.9582111,12.324314386931476,325,11:51:15,2023-11-22
0,761823305,5,0.2391985666178367,0.8755974857449678,761823304.7608014,4.363601080872869,311,11:51:15,2023-11-22
0,764156975,5,0.5512480813339325,3.223709168159773,764156974.4487519,2.3275389131741595,309,11:51:15,2023-11-22
0,764853195,10,0.2391985666178367,4.990056494867021,764853194.7608014,5.249142071750816,312,11:51:15,2023-11-22
0,766000910,10,1.1463190792737374,3.859218059681458,766000908.853681,7.28710101959228,314,11:51:15,2023-11-22
0,767053510,10,2.608700092796321,3.223709168159773,767053507.3913,9.384990924636547,318,11:51:15,2023-11-22
0,767592575,10,1.1463190792737374,2.289471994770723,767592573.853681,8.856847084503015,317,11:51:15,2023-11-22
0,767875110,5,2.9171311346247,1.1396219863081656,767875107.0828688,6.777509148316534,315,11:51:15,2023-11-22
0,768371975,5,3.843686348435594,0.5426031410679164,768371971.1563137,8.301083207367679,316,11:51:15,2023-11-22
0,768498185,5,0.5512480813339325,2.0351210729355738,768498184.4487519,3.516127008398359,311,11:51:15,2023-11-22
0,768672655,15,4.140167675364619,2.6104144902330413,768672650.8598323,16.52975318513158,354,11:51:15,2023-11-22
0,768747550,10,0.8853367222471884,4.158063066480685,768747549.1146632,6.727273655766503,313,11:51:15,2023-11-22
0,769004720,5,4.697047734660885,3.586833135873657,769004715.3029523,6.110214598787229,312,11:51:15,2023-11-22
0,769994025,5,2.608700092796321,2.6104144902330413,769994022.3913,4.99828560256328,311,11:51:15,2023-11-22
0,772648275,10,0.8853367222471884,4.717474597736704,772648274.1146632,6.167862124510485,313,11:51:15,2023-11-22
0,773266465,5,1.1463190792737374,2.289471994770723,773266463.853681,3.8568470845030145,311,11:51:15,2023-11-22
0,773367635,5,2.9171311346247,1.4591054201222111,773367632.0828688,6.458025714502489,312,11:51:15,2023-11-22
0,773449880,5,4.996279392796905,4.990056494867021,773449875.0037206,5.0062228979298835,309,11:51:15,2023-11-22
0,774155780,5,2.9171311346247,2.9155261668116004,774155777.0828688,5.001604967813099,311,11:51:15,2023-11-22
0,774777475,15,1.766748568660523,1.4591054201222111,774777473.2332515,15.307643148538311,347,11:51:15,2023-11-22
0,775478850,5,3.575802629812715,1.7618023496728783,775478846.4241973,6.814000280139837,312,11:51:15,2023-11-22
0,776816570,5,1.1463190792737374,1.1396219863081656,776816568.853681,5.006697092965572,310,11:51:15,2023-11-22
0,777141230,5,1.1463190792737374,4.717474597736704,777141228.853681,1.4288444815370336,309,11:51:15,2023-11-22
0,777434075,5,2.9171311346247,5.0,777434072.0828688,2.9171311346247,309,11:51:15,2023-11-22
0,777649905,10,2.0417889846681803,4.404031679146508,777649902.9582111,7.6377573055216725,315,11:51:15,2023-11-22
0,778740450,5,4.393103307400945,5.0,778740445.6068966,4.393103307400945,310,11:51:15,2023-11-22
0,779005750,10,3.2169318268035463,4.717474597736704,779005746.7830682,8.499457229066842,319,11:51:15,2023-11-22
0,779779165,5,2.9171311346247,1.7618023496728783,779779162.0828688,6.155328784951822,311,11:51:15,2023-11-22
0,780977385,5,4.393103307400945,5.0,780977380.6068966,4.393103307400945,310,11:51:15,2023-11-22
0,781232060,5,1.766748568660523,3.223709168159773,781232058.2332515,3.54303940050075,311,11:51:15,2023-11-22
0,782314330,5,2.608700092796321,1.7618023496728783,782314327.3913,5.846897743123442,313,11:51:15,2023-11-22
0,782695635,5,1.766748568660523,1.1396219863081656,782695633.2332515,5.627126582352357,312,11:51:15,2023-11-22
0,783386360,5,4.393103307400945,5.0,783386355.6068966,4.393103307400945,311,11:51:15,2023-11-22
0,783721105,10,4.140167675364619,3.586833135873657,783721100.8598323,10.553334539490962,323,11:51:15,2023-11-22
0,784068485,5,2.0417889846681803,0.5426031410679164,784068482.9582111,6.499185843600264,314,11:51:15,2023-11-22
0,784099590,5,2.608700092796321,2.289471994770723,784099587.3913,5.319228098025598,311,11:51:15,2023-11-22
0,785028110,10,0.2391985666178367,4.404031679146508,785028109.7608014,5.835166887471329,311,11:51:15,2023-11-22
0,785161305,5,2.9171311346247,5.0,785161302.0828688,2.9171311346247,309,11:51:15,2023-11-22
0,785800370,5,3.843686348435594,2.6104144902330413,785800366.1563137,6.233271858202553,329,11:51:15,2023-11-22
0,786655710,5,4.140167675364619,0.5426031410679164,786655705.8598323,8.597564534296703,329,11:51:15,2023-11-22
0,786673825,10,1.4684580052876397,3.586833135873657,786673823.531542,7.881624869413982,315,11:51:15,2023-11-22
0,786677085,10,1.1463190792737374,3.223709168159773,786677083.853681,7.922609911113964,321,11:51:15,2023-11-22
0,786784080,25,2.9171311346247,4.158063066480685,786784077.0828688,23.759068068144014,457,11:51:15,2023-11-22
0,787123510,5,0.8853367222471884,0.229780323678236,787123509.1146632,5.655556398568953,313,11:51:15,2023-11-22
0,787460375,10,0.2391985666178367,4.404031679146508,787460374.7608014,5.835166887471329,312,11:51:15,2023-11-22
0,787513620,10,0.5512480813339325,3.859218059681458,787513619.4487519,6.692030021652474,313,11:51:15,2023-11-22
0,788269680,5,3.575802629812715,4.717474597736704,788269676.4241973,3.858328032076011,310,11:51:15,2023-11-22
0,789452895,5,0.5512480813339325,2.289471994770723,789452894.4487519,3.2617760865632097,309,11:51:15,2023-11-22
0,789790325,5,4.697047734660885,4.717474597736704,789790320.3029523,4.979573136924182,311,11:51:15,2023-11-22
0,790557200,5,2.2965557390730877,2.0351210729355738,790557197.7034442,5.261434666137514,312,11:51:15,2023-11-22
0,790977245,10,2.2965557390730877,4.990056494867021,790977242.7034442,7.306499244206067,315,11:51:15,2023-11-22
0,791249450,10,1.1463190792737374,2.9155261668116004,791249448.853681,8.230792912462137,314,11:51:15,2023-11-22
0,792718555,10,2.0417889846681803,4.158063066480685,792718552.9582111,7.883725918187495,314,11:51:15,2023-11-22
0,793110950,5,0.8853367222471884,3.859218059681458,793110949.1146632,2.0261186625657306,308,11:51:15,2023-11-22
0,793222865,5,2.0417889846681803,5.0,793222862.9582111,2.0417889846681803,309,11:51:15,2023-11-22
0,793897770,5,1.4684580052876397,2.289471994770723,793897768.531542,4.178986010516917,311,11:51:15,2023-11-22
0,794386050,25,2.2965557390730877,1.7618023496728783,794386047.7034442,25.534753389400212,503,11:51:15,2023-11-22
0,794621395,10,1.1463190792737374,3.586833135873657,794621393.853681,7.55948594340008,315,11:51:15,2023-11-22
0,794631985,10,1.1463190792737374,4.158063066480685,794631983.853681,6.988256012793052,314,11:51:15,2023-11-22
0,794716250,10,1.4684580052876397,3.223709168159773,794716248.531542,8.244748837127865,315,11:51:15,2023-11-22
0,795235345,5,0.2391985666178367,3.586833135873657,795235344.7608014,1.6523654307441795,310,11:51:15,2023-11-22
0,795569325,5,4.697047734660885,5.0,795569320.3029523,4.697047734660885,310,11:51:15,2023-11-22
0,796407970,5,2.2965557390730877,1.1396219863081656,796407967.7034442,6.156933752764922,315,11:51:15,2023-11-22
0,796774200,5,4.140167675364619,1.4591054201222111,796774195.8598323,7.681062255242408,314,11:51:15,2023-11-22
0,797169535,5,4.697047734660885,5.0,797169530.3029523,4.697047734660885,308,11:51:15,2023-11-22
0,797538540,10,4.996279392796905,4.404031679146508,797538535.0037206,10.592247713650398,320,11:51:15,2023-11-22
0,798825145,5,3.575802629812715,3.859218059681458,798825141.4241973,4.716584570131257,311,11:51:15,2023-11-22
0,799340670,5,4.393103307400945,1.1396219863081656,799340665.6068966,8.253481321092778,318,11:51:15,2023-11-22
0,799693355,15,0.2391985666178367,4.717474597736704,799693354.7608014,10.521723968881133,324,11:51:15,2023-11-22
0,800082375,5,0.8853367222471884,1.1396219863081656,800082374.1146632,4.745714735939023,308,11:51:15,2023-11-22
0,800200660,10,2.9171311346247,4.404031679146508,800200657.0828688,8.513099455478192,319,11:51:15,2023-11-22
0,800207580,5,4.996279392796905,0.229780323678236,800207575.0037206,9.76649906911867,319,11:51:15,2023-11-22
0,800284785,5,0.5512480813339325,3.223709168159773,800284784.4487519,2.3275389131741595,310,11:51:15,2023-11-22
0,800456755,5,4.393103307400945,5.0,800456750.6068966,4.393103307400945,309,11:51:15,2023-11-22
0,800622770,10,3.843686348435594,2.9155261668116004,800622766.1563137,10.928160181623994,322,11:51:15,2023-11-22
0,800739550,5,3.843686348435594,1.1396219863081656,800739546.1563137,7.704064362127428,314,11:51:15,2023-11-22
0,800947125,5,4.393103307400945,4.404031679146508,800947120.6068966,4.989071628254437,311,11:51:15,2023-11-22
0,801608115,5,2.0417889846681803,1.1396219863081656,801608112.9582111,5.9021669983600145,312,11:51:15,2023-11-22
0,801904245,10,2.2965557390730877,3.859218059681458,801904242.7034442,8.437337679391629,315,11:51:15,2023-11-22
0,803989310,5,1.4684580052876397,2.6104144902330413,803989308.531542,3.8580435150545984,311,11:51:15,2023-11-22
0,805607660,5,2.608700092796321,1.4591054201222111,805607657.3913,6.149594672674111,312,11:51:15,2023-11-22
0,806372525,5,2.9171311346247,2.9155261668116004,806372522.0828688,5.001604967813099,310,11:51:15,2023-11-22
0,806554360,5,4.393103307400945,5.0,806554355.6068966,4.393103307400945,311,11:51:15,2023-11-22
0,807137410,5,1.4684580052876397,1.1396219863081656,807137408.531542,5.328836018979474,312,11:51:15,2023-11-22
0,808474020,5,4.697047734660885,4.717474597736704,808474015.3029523,4.979573136924182,311,11:51:15,2023-11-22
0,808846035,5,3.575802629812715,2.0351210729355738,808846031.4241973,6.540681556877141,312,11:51:15,2023-11-22
0,808926690,5,4.996279392796905,0.5426031410679164,808926685.0037206,9.45367625172899,319,11:51:15,2023-11-22
0,809014405,5,2.2965557390730877,1.1396219863081656,809014402.7034442,6.156933752764922,312,11:51:15,2023-11-22
0,809407260,5,2.2965557390730877,4.990056494867021,809407257.7034442,2.3064992442060666,312,11:51:15,2023-11-22
0,809800685,10,2.2965557390730877,2.6104144902330413,809800682.7034442,9.686141248840046,319,11:51:15,2023-11-22
0,811078310,10,2.2965557390730877,4.717474597736704,811078307.7034442,7.579081141336384,314,11:51:15,2023-11-22
